date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019-08-12,sz.000876,18.22,18.52,17.5,18.24,18.32,69947971,1261418102.16,3,1.6656,1,-0.4367,0
2019-08-13,sz.000876,18.06,18.54,17.92,18.35,18.24,34401928,627179120.72,3,0.8192,1,0.6031,0
2019-08-14,sz.000876,18.67,18.68,18.14,18.27,18.35,28112270,515137693.03,3,0.6694,1,-0.436,0
2019-08-15,sz.000876,17.98,18.16,17.7,17.91,18.27,35167064,630166130.04,3,0.8374,1,-1.9704,0
2019-08-16,sz.000876,18.01,18.64,17.82,18.33,17.91,54369442,990675027.24,3,1.2947,1,2.3451,0
2019-08-19,sz.000876,18.34,18.38,17.39,17.97,18.33,81756674,1454393543.12,3,1.9468,1,-1.964,0
2019-08-20,sz.000876,17.85,18.07,17.72,17.85,17.97,36133018,645380200.97,3,0.8604,1,-0.6678,0
2019-08-21,sz.000876,17.89,18.0,17.51,17.56,17.85,34047468,602746926.94,3,0.8107,1,-1.6247,0
2019-08-22,sz.000876,17.65,18.18,17.39,18.18,17.56,59940950,1072964057.22,3,1.4273,1,3.5308,0
2019-08-23,sz.000876,18.14,18.15,17.43,17.62,18.18,56307872,994973742.65,3,1.3408,1,-3.0803,0
2019-08-26,sz.000876,17.36,17.78,17.31,17.45,17.62,28417556,497369619.25,3,0.6767,1,-0.9648,0
2019-08-27,sz.000876,17.69,18.29,17.48,18.01,17.45,68096397,1220907603.1,3,1.6215,1,3.2092,0
2019-08-28,sz.000876,18.01,19.28,17.9,19.12,18.01,95252543,1782635642.55,3,2.2682,1,6.1632,0
2019-08-29,sz.000876,19.09,19.47,18.77,19.37,19.12,75721600,1447222859.82,3,1.8031,1,1.3075,0
2019-08-30,sz.000876,19.26,19.85,19.21,19.51,19.37,75693350,1475000243.66,3,1.8024,1,0.7228,0
2019-09-02,sz.000876,19.68,19.8,18.9,19.32,19.51,63509169,1223829891.12,3,1.5123,1,-0.9739,0
2019-09-03,sz.000876,19.45,20.02,19.29,19.37,19.32,59440488,1167454384.9,3,1.4154,1,0.2588,0
2019-09-04,sz.000876,19.35,19.68,19.01,19.45,19.37,47987352,930735926.39,3,1.1427,1,0.413,0
2019-09-05,sz.000876,19.56,19.65,19.29,19.47,19.45,51306383,996057197.9,3,1.2217,1,0.1028,0
2019-09-06,sz.000876,19.47,19.49,18.21,18.48,19.47,78989505,1474245058.75,3,1.8809,1,-5.0847,0
2019-09-09,sz.000876,18.48,18.75,18.23,18.52,18.48,52788641,975297412.62,3,1.257,1,0.2165,0
2019-09-10,sz.000876,18.58,19.09,18.37,18.9,18.52,53364819,1005288886.4,3,1.2707,1,2.0518,0
2019-09-11,sz.000876,18.61,18.71,18.02,18.16,18.9,59035238,1078987164.65,3,1.4058,1,-3.9153,0
2019-09-12,sz.000876,18.25,18.47,17.92,18.32,18.16,39143374,713679698.14,3,0.9321,1,0.8811,0
2019-09-16,sz.000876,18.34,18.61,18.15,18.45,18.32,29010341,534594542.31,3,0.6908,1,0.7096,0
2019-09-17,sz.000876,18.46,18.63,18.1,18.19,18.45,27435196,503079905.75,3,0.6533,1,-1.4092,0
2019-09-18,sz.000876,18.1,18.38,18.01,18.21,18.19,23273115,422744633.5,3,0.5542,1,0.1099,0
2019-09-19,sz.000876,18.34,18.42,18.04,18.38,18.21,25159508,460148551.19,3,0.5991,1,0.9336,0
2019-09-20,sz.000876,18.29,18.56,18.2,18.5,18.38,28196328,519162260.32,3,0.6714,1,0.6529,0
2019-09-23,sz.000876,18.4,18.44,18.05,18.12,18.5,21750148,395268015.13,3,0.5179,1,-2.054,0
2019-09-24,sz.000876,18.13,18.19,17.55,17.84,18.12,29457957,524655156.03,3,0.7015,1,-1.5453,0
2019-09-25,sz.000876,17.7,18.02,17.65,17.82,17.84,15510438,277324936.4,3,0.3693,1,-0.1121,0
2019-09-26,sz.000876,17.86,17.93,16.04,16.04,17.82,75688421,1243680978.46,3,1.8023,1,-9.9888,0
2019-09-27,sz.000876,15.95,16.53,15.4,16.33,16.04,43400946,701779892.5,3,1.0335,1,1.808,0
2019-09-30,sz.000876,16.42,17.5,16.41,17.17,16.33,48164738,820249582.41,3,1.1469,1,5.1439,0
2019-10-08,sz.000876,17.66,18.22,17.26,18.0,17.17,48721845,868575922.61,3,1.1602,1,4.834,0
2019-10-09,sz.000876,18.04,18.14,17.6,17.96,18.0,28031675,500181802.73,3,0.6675,1,-0.2222,0
2019-10-10,sz.000876,18.01,19.16,17.85,18.85,17.96,68967126,1290673470.26,3,1.6423,1,4.9555,0
2019-10-11,sz.000876,18.84,19.19,18.56,18.62,18.85,36187847,680159734.78,3,0.8617,1,-1.2202,0
