date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019-01-02,sz.000858,51.6,51.8,49.83,49.94,50.88,23226724,1174716785.58,3,0.611911,1,-1.847489,0
2019-01-03,sz.000858,50.04,50.04,48.27,48.96,49.94,27802962,1356928388.74,3,0.732472,1,-1.9623540000000002,0
2019-01-04,sz.000858,48.23,49.78,48.0,49.54,48.96,24149801,1185479550.49,3,0.636229,1,1.184644,0
2019-01-07,sz.000858,49.9,50.15,49.03,49.31,49.54,23379693,1155244860.51,3,0.615941,1,-0.46426999999999996,0
2019-01-08,sz.000858,49.48,49.6,48.88,49.02,49.31,16784439,824599215.6,3,0.442188,1,-0.588118,0
2019-01-09,sz.000858,49.41,50.67,49.15,50.03,49.02,33078486,1658874318.2,3,0.8714559999999999,1,2.06038,0
2019-01-10,sz.000858,49.88,50.15,49.23,49.86,50.03,18637444,925758405.73,3,0.49100600000000005,1,-0.339792,0
2019-01-11,sz.000858,50.05,50.77,49.72,50.69,49.86,24766779,1247223823.44,3,0.6524840000000001,1,1.664657,0
2019-01-14,sz.000858,50.5,50.59,49.48,49.59,50.69,21780059,1083865427.35,3,0.5737979999999999,1,-2.17005,0
2019-01-15,sz.000858,49.75,53.1,49.51,52.97,49.59,50041349,2572947449.81,3,1.318345,1,6.815892,0
2019-01-16,sz.000858,52.8,52.8,52.03,52.2,52.97,33007796,1727407213.35,3,0.8695940000000001,1,-1.453654,0
2019-01-17,sz.000858,52.4,52.79,51.56,51.92,52.2,23390986,1221557212.13,3,0.6162380000000001,1,-0.536403,0
2019-01-18,sz.000858,52.2,54.5,52.2,53.88,51.92,52123534,2803566846.83,3,1.3732,1,3.7750440000000003,0
2019-01-21,sz.000858,54.65,56.37,54.62,56.0,53.88,54911173,3061837196.03,3,1.446641,1,3.934668,0
2019-01-22,sz.000858,56.0,56.0,54.65,55.21,56.0,33569156,1848120935.53,3,0.884383,1,-1.410716,0
2019-01-23,sz.000858,54.88,55.55,54.6,55.07,55.21,20224228,1112986460.39,3,0.532809,1,-0.253576,0
2019-01-24,sz.000858,55.3,55.75,54.5,55.2,55.07,19359761,1067519359.55,3,0.510035,1,0.236065,0
2019-01-25,sz.000858,55.55,55.85,54.72,55.25,55.2,24174003,1341239754.37,3,0.636867,1,0.09057799999999999,0
2019-01-28,sz.000858,56.0,58.55,55.5,57.47,55.25,59237546,3412999036.58,3,1.5606200000000001,1,4.018102,0
2019-01-29,sz.000858,57.6,58.58,56.7,58.58,57.47,31713216,1837922041.3,3,0.8354879999999999,1,1.931443,0
2019-01-30,sz.000858,58.39,59.17,57.2,57.28,58.58,28680178,1664437445.74,3,0.755582,1,-2.219193,0
2019-01-31,sz.000858,57.71,60.66,56.61,60.3,57.28,52732368,3103402259.35,3,1.38924,1,5.272347,0
2019-02-01,sz.000858,60.8,61.36,60.22,61.18,60.3,39035408,2375429263.66,3,1.028392,1,1.459372,0
2019-02-11,sz.000858,61.87,65.23,60.6,64.7,61.18,43398199,2753822285.85,3,1.14333,1,5.753508999999999,0
2019-02-12,sz.000858,64.85,66.77,64.3,64.75,64.7,43764170,2856721810.05,3,1.1529719999999999,1,0.077284,0
2019-02-13,sz.000858,65.48,66.24,64.48,66.07,64.75,37435649,2448957573.32,3,0.986246,1,2.03861,0
2019-02-14,sz.000858,65.95,68.3,65.59,67.96,66.07,44614646,3004589301.37,3,1.175378,1,2.860601,0
2019-02-15,sz.000858,68.0,68.2,66.07,66.4,67.96,31127211,2082676229.38,3,0.82005,1,-2.295464,0
2019-02-18,sz.000858,67.1,69.9,67.1,69.87,66.4,43977028,3023099194.81,3,1.15858,1,5.225905,0
2019-02-19,sz.000858,69.68,70.47,68.61,69.67,69.87,33964852,2359916161.5,3,0.894808,1,-0.286252,0
2019-02-20,sz.000858,69.5,70.48,67.8,69.01,69.67,29628140,2047537231.24,3,0.780557,1,-0.947317,0
2019-02-21,sz.000858,68.96,69.24,67.56,68.05,69.01,28349805,1939785170.4,3,0.746879,1,-1.391101,0
2019-02-22,sz.000858,67.39,68.5,66.8,68.5,68.05,23804524,1612149500.15,3,0.6271329999999999,1,0.661274,0
2019-02-25,sz.000858,68.66,71.85,67.49,71.26,68.5,59350605,4126012682.72,3,1.563598,1,4.0292,0
2019-02-26,sz.000858,70.96,71.0,68.8,68.92,71.26,45065352,3137917046.28,3,1.187252,1,-3.283755,0
2019-02-27,sz.000858,69.55,72.48,69.15,70.06,68.92,48830743,3448272493.08,3,1.286451,1,1.654091,0
2019-02-28,sz.000858,69.8,72.6,68.51,71.5,70.06,39447795,2804495424.06,3,1.039256,1,2.055385,0
2019-03-01,sz.000858,72.1,76.12,71.7,75.9,71.5,49318998,3648644759.31,3,1.2993139999999999,1,6.153848,0
2019-03-04,sz.000858,76.59,79.5,75.51,77.25,75.9,61247124,4731317564.74,3,1.6135620000000002,1,1.7786540000000002,0
2019-03-05,sz.000858,77.24,78.56,76.77,77.77,77.25,33285888,2577911820.54,3,0.87692,1,0.673135,0
2019-03-06,sz.000858,77.25,77.4,76.0,76.99,77.77,34185096,2619984243.06,3,0.90061,1,-1.002956,0
2019-03-07,sz.000858,76.08,76.08,73.2,73.97,76.99,46417664,3452843502.85,3,1.2228780000000001,1,-3.9225830000000004,0
2019-03-08,sz.000858,71.74,74.38,71.01,71.44,73.97,42140085,3053064892.21,3,1.110185,1,-3.4203040000000002,0
2019-03-11,sz.000858,71.6,76.51,71.6,76.0,71.44,45333022,3365404170.7,3,1.1943030000000001,1,6.382975,0
2019-03-12,sz.000858,75.88,77.15,74.77,75.3,76.0,34597522,2617867826.2,3,0.9114760000000001,1,-0.921049,0
2019-03-13,sz.000858,75.0,77.16,74.65,76.5,75.3,32098342,2441832251.0,3,0.845634,1,1.593621,0
2019-03-14,sz.000858,76.9,78.99,75.72,77.15,76.5,43831252,3412067635.33,3,1.154739,1,0.849675,0
2019-03-15,sz.000858,76.87,79.59,75.01,78.78,77.15,40766689,3195204171.45,3,1.074003,1,2.112764,0
2019-03-18,sz.000858,78.68,86.66,78.5,86.66,78.78,78502853,6597656097.72,3,2.068166,1,10.00255,0
2019-03-19,sz.000858,84.93,88.61,84.3,86.0,86.66,61471264,5293626419.35,3,1.619467,1,-0.761601,0
2019-03-20,sz.000858,85.0,88.18,84.4,85.7,86.0,40412261,3473591304.27,3,1.064665,1,-0.348841,0
2019-03-21,sz.000858,85.72,86.0,84.53,84.9,85.7,21863519,1857556465.89,3,0.575997,1,-0.933484,0
2019-03-22,sz.000858,84.55,86.62,84.01,86.05,84.9,28722831,2459037963.3,3,0.756706,1,1.354537,0
2019-03-25,sz.000858,84.5,85.5,82.3,82.81,86.05,33348523,2793616226.19,3,0.8785700000000001,1,-3.7652589999999995,0
2019-03-26,sz.000858,83.2,85.67,83.17,84.47,82.81,32321293,2724755664.38,3,0.851508,1,2.004593,0
2019-03-27,sz.000858,85.38,89.95,84.55,87.98,84.47,49444264,4308324502.21,3,1.3026149999999999,1,4.155324,0
2019-03-28,sz.000858,89.8,91.89,88.01,90.3,87.98,60734571,5493378455.45,3,1.60006,1,2.636963,0
2019-03-29,sz.000858,91.5,98.08,91.14,95.0,90.3,57499553,5426052479.69,3,1.514833,1,5.204869,0
2019-04-01,sz.000858,95.0,97.46,94.0,96.57,95.0,54871096,5244031795.28,3,1.445586,1,1.6526310000000002,0
2019-04-02,sz.000858,96.0,96.48,94.28,96.06,96.57,35698969,3399871594.89,3,0.940494,1,-0.528116,0
2019-04-03,sz.000858,94.61,97.01,94.61,95.4,96.06,24743843,2369519371.58,3,0.65188,1,-0.687066,0
2019-04-04,sz.000858,94.66,101.53,94.19,100.23,95.4,51629797,5094805404.54,3,1.3601940000000001,1,5.062895,0
2019-04-08,sz.000858,104.65,105.39,100.01,102.0,100.23,53574123,5478418894.18,3,1.411417,1,1.7659349999999998,0
2019-04-09,sz.000858,100.16,110.13,100.11,110.02,102.0,47313725,4884426196.24,3,1.246486,1,7.862741000000001,0
2019-04-10,sz.000858,106.0,110.03,103.0,107.0,110.02,67314447,7185973863.16,3,1.773408,1,-2.744952,0
2019-04-11,sz.000858,105.9,106.9,97.57,99.8,107.0,67620791,6875381507.71,3,1.781478,1,-6.728969,0
2019-04-12,sz.000858,97.9,100.3,97.0,99.62,99.8,41082462,4052939503.14,3,1.082323,1,-0.180361,0
2019-04-15,sz.000858,102.0,104.94,100.0,100.6,99.62,46450328,4759979024.76,3,1.22374,1,0.983734,0
2019-04-16,sz.000858,98.6,102.23,97.06,102.21,100.6,47471447,4751005774.26,3,1.250641,1,1.600398,0
2019-04-17,sz.000858,100.98,105.48,100.3,103.62,102.21,42313686,4356259331.6,3,1.114759,1,1.379516,0
2019-04-18,sz.000858,103.32,104.5,101.8,102.34,103.62,27866312,2862113036.53,3,0.734142,1,-1.2352889999999999,0
2019-04-19,sz.000858,102.34,102.42,99.86,101.66,102.34,30235053,3052000832.07,3,0.796546,1,-0.664445,0
2019-04-22,sz.000858,101.0,103.9,100.5,101.13,101.66,35074375,3571766313.58,3,0.9240389999999999,1,-0.521352,0
2019-04-23,sz.000858,100.6,106.5,100.5,104.31,101.13,52179397,5401052567.04,3,1.374673,1,3.144468,0
2019-04-24,sz.000858,105.0,106.5,101.0,103.5,104.31,36260720,3738473481.51,3,0.9552930000000001,1,-0.776529,0
2019-04-25,sz.000858,102.8,104.0,100.6,100.6,103.5,32452314,3310704569.89,3,0.85496,1,-2.801934,0
2019-04-26,sz.000858,99.9,103.5,99.9,102.27,100.6,41070659,4170490844.57,3,1.082012,1,1.6600380000000001,0
2019-04-29,sz.000858,101.0,105.11,98.8,102.29,102.27,57844278,5918159012.46,3,1.523915,1,0.01956,0
2019-04-30,sz.000858,102.0,104.5,101.0,102.36,102.29,29919652,3066006981.28,3,0.788237,1,0.06843300000000001,0
2019-05-06,sz.000858,98.34,98.63,92.12,92.12,102.36,71699288,6811943471.79,3,1.888927,1,-10.003910000000001,0
2019-05-07,sz.000858,93.3,96.97,93.3,95.96,92.12,51724250,4939402434.05,3,1.362682,1,4.168472,0
2019-05-08,sz.000858,93.17,97.66,93.02,95.88,95.96,33331643,3192877613.78,3,0.8781260000000001,1,-0.08337,0
2019-05-09,sz.000858,94.9,95.88,90.02,91.81,95.88,52505788,4852605179.24,3,1.3832719999999998,1,-4.244889,0
2019-05-10,sz.000858,94.59,99.48,93.61,99.2,91.81,59712662,5777245727.28,3,1.573138,1,8.049232,0
2019-05-13,sz.000858,99.0,104.3,97.0,103.6,99.2,52161819,5335656536.84,3,1.37421,1,4.435486,0
2019-05-14,sz.000858,101.0,104.99,101.0,102.48,103.6,43103407,4441800280.61,3,1.135565,1,-1.081076,0
2019-05-15,sz.000858,104.2,110.5,103.16,109.9,102.48,64752067,6923929594.46,3,1.705901,1,7.240436,0
2019-05-16,sz.000858,108.76,111.99,107.8,109.98,109.9,42650271,4675545683.35,3,1.1236270000000002,1,0.072795,0
2019-05-17,sz.000858,109.02,110.98,104.99,106.46,109.98,50119516,5378725800.75,3,1.3204049999999998,1,-3.200586,0
2019-05-20,sz.000858,105.8,105.93,101.6,104.0,106.46,39848030,4127376688.51,3,1.049801,1,-2.310726,0
